osmid,y,x,highway,street_count,vul,time-vul,time-all,ref,geometry
42453986,40.7495663,-73.9794069,traffic_signals,4,-0.002273293797414376,1259.0394661426544,1262.7826058864594,,POINT (-73.9794069 40.7495663)
42453999,40.7478768,-73.9754305,traffic_signals,4,-0.0022051648961604296,1259.0394661426544,1262.7826058864594,,POINT (-73.9754305 40.7478768)
42454006,40.7469395,-73.9732058,traffic_signals,4,-0.0024806902268694957,1259.0394661426544,1262.7826058864594,,POINT (-73.9732058 40.7469395)
42454010,40.7462999,-73.9716752,traffic_signals,4,-0.002299206497467154,1259.0394661426544,1262.7826058864594,,POINT (-73.9716752 40.7462999)
42454378,40.7390984,-73.9913883,traffic_signals,4,-0.002348198456416756,1259.0394661426544,1262.7826058864594,,POINT (-73.9913883 40.7390984)
42454381,40.745231,-74.00596,traffic_signals,4,-0.0024973550437640537,1259.0394661426544,1262.7826058864594,,POINT (-74.00596 40.745231)
42454428,40.7541655,-73.9803921,traffic_signals,4,-0.0023038434499816573,1259.0394661426544,1262.7826058864594,,POINT (-73.9803921 40.7541655)
42454433,40.7603122,-73.994972,traffic_signals,4,-0.002310550932719593,1259.0394661426544,1262.7826058864594,,POINT (-73.994972 40.7603122)
42454495,40.7457827,-73.974319,traffic_signals,4,-0.0021180369401344514,1259.0394661426544,1262.7826058864594,,POINT (-73.974319 40.7457827)
42454522,40.7426835,-73.984473,traffic_signals,4,-0.0019147414742322255,1259.0394661426544,1262.7826058864594,,POINT (-73.984473 40.7426835)
42454742,40.738129,-74.003874,traffic_signals,3,-0.002521598688518064,1259.0394661426544,1262.7826058864594,,POINT (-74.003874 40.738129)
42455026,40.733304,-73.993322,traffic_signals,4,-0.002448225365463416,1259.0394661426544,1262.7826058864594,,POINT (-73.993322 40.733304)
42455452,40.73334,-73.983176,,3,-0.0024259343538744044,1259.0394661426544,1262.7826058864594,,POINT (-73.983176 40.73334)
42455465,40.734012,-73.984773,,3,-0.002549001380099342,1259.0394661426544,1262.7826058864594,,POINT (-73.984773 40.734012)
